cost(per GB),cloudlet-0,cloudlet-1,cloudlet-2,cloudlet-3,cloudlet-4,cloudlet-5,cloudlet-6,cloudlet-7,cloudlet-8,cloudlet-9,cloudlet-10,cloudlet-11,cloudlet-12,cloudlet-13,cloudlet-14,cloudlet-15,cloudlet-16,cloudlet-17,cloudlet-18,cloudlet-19,cloudlet-20,cloudlet-21,cloudlet-22,cloudlet-23,cloudlet-24,cloudlet-25,cloudlet-26,cloudlet-27,cloudlet-28,cloudlet-29,cloudlet-30,cloudlet-31,cloudlet-32,cloudlet-33,cloudlet-34,cloudlet-35,cloudlet-36,cloudlet-37,cloudlet-38,cloudlet-39,cloudlet-40,cloudlet-41,cloudlet-42,cloudlet-43,cloudlet-44,cloudlet-45,cloudlet-46,cloudlet-47,cloudlet-48,cloudlet-49,cloudlet-50,cloudlet-51,cloudlet-52,cloudlet-53,cloudlet-54,cloudlet-55,cloudlet-56,cloudlet-57,cloudlet-58,cloudlet-59,cloudlet-60,cloudlet-61,cloudlet-62,cloudlet-63,cloudlet-64,cloudlet-65,cloudlet-66,cloudlet-67,cloudlet-68,cloudlet-69,cloudlet-70,cloudlet-71,cloudlet-72,cloudlet-73,cloudlet-74,cloudlet-75,cloudlet-76,cloudlet-77,cloudlet-78,cloudlet-79,cloudlet-80,cloudlet-81,cloudlet-82,cloudlet-83,cloudlet-84,cloudlet-85,cloudlet-86,cloudlet-87,cloudlet-88,cloudlet-89,cloudlet-90,cloudlet-91,cloudlet-92,cloudlet-93,cloudlet-94,cloudlet-95,cloudlet-96,cloudlet-97,cloudlet-98,cloudlet-99,cloudlet-100,cloudlet-101,cloudlet-102,cloudlet-103,cloudlet-104,cloudlet-105,cloudlet-106,cloudlet-107,cloudlet-108,cloudlet-109,cloudlet-110,cloudlet-111,cloudlet-112,cloudlet-113
cloudlet-67,0.011535863,0.023431442,0.016015535,0.014561268,0.027989829,0.02300287,0.016888682,0.015612501,0.015267721,0.01739041,0.01220193,0.022134741,0.020886125,0.018591275,0.012038351,0.025789003,0.026904263,0.019367112,0.011776771,0.020441815,0.020542152,0.029404081,0.027470418,0.025017023,0.02297529,0.011892051,0.028131646,0.021026027,0.016172188,0.024300348,0.011869132,0.016962125,0.022582496,0.025975204,0.021827881,0.027154806,0.020549856,0.012156667,0.010011253,0.016214938,0.01951505,0.029110417,0.012318133,0.011862027,0.01339139,0.018292577,0.016507302,0.02870981,0.017935718,0.028813256,0.026304937,0.013496654,0.018504783,0.026937246,0.02950008,0.018282359,0.02827818,0.018957918,0.02562686,0.01229312,0.023845424,0.029503033,0.01971109,0.015381582,0.02499615,0.021178852,0.022562848,0,0.023096057,0.02778145,0.028784524,0.023559922,0.01783654,0.028713941,0.020619674,0.021745234,0.017358613,0.023502819,0.0153096,0.012073961,0.027891531,0.012615205,0.018249781,0.023278085,0.029808264,0.01060218,0.018630374,0.026456316,0.029429114,0.023576293,0.011521931,0.018770206,0.015291697,0.010879815,0.017082116,0.028649545,0.027201495,0.017294084,0.020275656,0.022504606,0.028461625,0.024582514,0.011783891,0.024697626,0.012921329,0.011948797,0.025732391,0.012679536,0.01476807,0.036713875,0.034161413,0.048185761,0.049677027,0.087007807
cloudlet-68,0.016479055,0.018618851,0.023431558,0.01522548,0.028952117,0.012804923,0.018602692,0.015445425,0.011435999,0.026571259,0.011377918,0.027406144,0.0275023,0.013055983,0.024176146,0.022473344,0.010428713,0.019608361,0.015498643,0.028327593,0.020373645,0.026885293,0.010855449,0.016614337,0.01041872,0.020883256,0.026609062,0.015120225,0.015227353,0.01677589,0.015923021,0.029488567,0.021477702,0.011493916,0.012975654,0.021615629,0.012763496,0.01317541,0.016696939,0.017123427,0.023316369,0.019930905,0.01850905,0.022683525,0.024688489,0.017809176,0.019898863,0.025470297,0.027444442,0.018415982,0.025123291,0.021650996,0.025946476,0.020329456,0.011946035,0.018573888,0.028477355,0.01527219,0.019026963,0.016194608,0.017230262,0.029941546,0.022432967,0.017284804,0.013105311,0.017466061,0.025711858,0.023096057,0,0.028703629,0.021078502,0.014430656,0.021265621,0.014240587,0.024643447,0.010489761,0.026265212,0.0282019,0.01842308,0.020003214,0.027027081,0.015381107,0.016886359,0.021493227,0.02377756,0.026342046,0.024977231,0.015042403,0.011555186,0.027899943,0.016802873,0.01157877,0.011155263,0.012201935,0.020098718,0.014021891,0.014272637,0.024275662,0.015607689,0.015038471,0.018984248,0.026562316,0.012567768,0.012758447,0.02862779,0.011377662,0.018980195,0.015257701,0.017585046,0.054571329,0.05615628,0.048645763,0.043163359,0.076536014
cloudlet-69,0.018787406,0.028647261,0.018068459,0.021405933,0.020240329,0.022462578,0.023404752,0.027251976,0.02153711,0.017746505,0.029333563,0.013163315,0.010856873,0.02353349,0.029747954,0.025328504,0.026513515,0.014237507,0.017126115,0.024892081,0.011041732,0.017659633,0.021474236,0.019451266,0.028651053,0.018756373,0.011657471,0.018828119,0.016768734,0.010167869,0.011841776,0.021321371,0.025927449,0.021696564,0.020867058,0.011896069,0.013913957,0.015243258,0.015594726,0.012148065,0.019880022,0.019148934,0.010620379,0.023384287,0.012027027,0.016457116,0.016215056,0.028788657,0.018510907,0.015302948,0.023956085,0.02839739,0.015374152,0.016451555,0.015231266,0.011486349,0.017596804,0.012949706,0.011647746,0.024977022,0.019768514,0.029921143,0.028349621,0.013596585,0.021418908,0.018727401,0.011345948,0.02778145,0.028703629,0,0.022271582,0.016228694,0.01921088,0.01396819,0.026075612,0.027318696,0.029061147,0.01263725,0.011458661,0.018167522,0.029075093,0.026291384,0.010781354,0.011207125,0.016775664,0.017370274,0.013333505,0.021426289,0.025798075,0.015244009,0.028064399,0.016778615,0.028890092,0.014057309,0.029216153,0.017341895,0.027485394,0.028839064,0.014767883,0.029012114,0.018916399,0.012299445,0.028853236,0.023386154,0.02010128,0.023024936,0.028523517,0.023415353,0.011802694,0.054063253,0.043721872,0.039620462,0.036874194,0.061723036
cloudlet-70,0.019032316,0.018173511,0.018692557,0.028928619,0.014749833,0.017566331,0.02621463,0.02730532,0.015421151,0.018276578,0.01544048,0.016364675,0.013258604,0.029789201,0.029895357,0.017617914,0.017910139,0.028395222,0.025635276,0.012337322,0.015939614,0.010936344,0.029357125,0.023740291,0.020084568,0.025506122,0.025787274,0.026395151,0.024544504,0.013490657,0.024869333,0.020327416,0.026869164,0.020554387,0.027650566,0.017090228,0.014457638,0.015524228,0.021270445,0.022972971,0.02424559,0.015597972,0.028083638,0.010557135,0.027849278,0.013900489,0.011703746,0.023988717,0.011251442,0.02113397,0.023632897,0.025621559,0.028055561,0.026916061,0.018146304,0.022096211,0.028401366,0.018372428,0.010229733,0.026454043,0.021825911,0.023647935,0.021621776,0.019546496,0.021670918,0.016223281,0.013391717,0.028784524,0.021078502,0.022271582,0,0.025484893,0.023818891,0.018624023,0.029199655,0.02702928,0.028943079,0.016733791,0.028612497,0.021536631,0.017898993,0.020164981,0.011915548,0.018948131,0.020835605,0.017850117,0.020015673,0.027968609,0.024363882,0.021532569,0.023554787,0.026431244,0.014204418,0.022079816,0.014236282,0.027427592,0.0128368,0.013083716,0.017836827,0.014851606,0.027803793,0.023347844,0.015801218,0.027701078,0.018975243,0.017552461,0.016256477,0.010789193,0.02838578,0.033801202,0.04208059,0.038945558,0.055548763,0.067585266
cloudlet-71,0.019987669,0.025183403,0.026183794,0.01776206,0.019318592,0.010693298,0.020804408,0.024615648,0.016187698,0.026966071,0.018743052,0.015939975,0.022273647,0.023994014,0.014761058,0.019218846,0.024859852,0.022466331,0.013346952,0.023304013,0.028641128,0.027224343,0.015595623,0.010154658,0.010190795,0.020856563,0.01883005,0.025492672,0.023050295,0.026259932,0.011038956,0.013889503,0.012907239,0.014903657,0.022770147,0.013272947,0.026956757,0.013567277,0.012810721,0.011439961,0.029294893,0.0264847,0.010801739,0.012884208,0.025071702,0.022111138,0.01987632,0.028094702,0.010135635,0.014140024,0.015476591,0.019454588,0.020029659,0.014932119,0.022696259,0.017966737,0.01245352,0.016179226,0.013812045,0.023255501,0.020685407,0.016410032,0.020108567,0.015641616,0.021960241,0.027855791,0.017667707,0.023559922,0.014430656,0.016228694,0.025484893,0,0.016909209,0.018512988,0.02818999,0.017754977,0.021712882,0.011901906,0.025105585,0.029365363,0.016129606,0.029539943,0.023393493,0.029337485,0.020406272,0.014814351,0.022725607,0.01676741,0.021003254,0.018670261,0.022633471,0.025412449,0.026481966,0.012212438,0.01736741,0.018897443,0.025131457,0.013840146,0.012469953,0.028196234,0.013546373,0.01123569,0.014197922,0.012867624,0.012443915,0.013890886,0.01894977,0.011739609,0.015038951,0.033667098,0.042442776,0.038902031,0.056013703,0.0896273
cloudlet-72,0.022187193,0.029090696,0.016125951,0.026091116,0.029870053,0.018921139,0.022057745,0.023800925,0.017790599,0.02651925,0.020507387,0.013773051,0.015279999,0.013604714,0.021967148,0.026261714,0.018288024,0.021047345,0.013553419,0.014753057,0.011739072,0.016441135,0.022589971,0.014122585,0.01785296,0.017753071,0.019458292,0.025515867,0.021981368,0.016204078,0.014049085,0.028346203,0.025108506,0.019293325,0.014309199,0.016619295,0.027887215,0.015756084,0.017663413,0.026736465,0.024929373,0.02824918,0.016500646,0.026994264,0.020042139,0.026687022,0.017449328,0.015189814,0.023199214,0.025405095,0.020826808,0.020057568,0.018258964,0.020706694,0.02143286,0.02470461,0.016788899,0.021852589,0.014767478,0.025778013,0.017828666,0.028182232,0.023788308,0.010789186,0.01602136,0.027808998,0.020483252,0.01783654,0.021265621,0.01921088,0.023818891,0.016909209,0,0.026638907,0.026952785,0.011442819,0.024221017,0.027803049,0.016385314,0.020061018,0.010335483,0.020209724,0.016216382,0.027605417,0.016059582,0.022680638,0.027771711,0.019715782,0.016273553,0.018161204,0.011977947,0.016163874,0.025112202,0.029651604,0.024695631,0.022170534,0.022224644,0.020826225,0.015287595,0.011454203,0.029606045,0.021967369,0.020217943,0.024616733,0.01938114,0.015941818,0.012768352,0.028016841,0.011792752,0.045541931,0.035069072,0.056065157,0.053718499,0.076231945
cloudlet-73,0.01188864,0.02604195,0.011035563,0.020020979,0.020312854,0.027618811,0.022795077,0.028614971,0.025286759,0.022790174,0.014347197,0.020996039,0.017972931,0.023276588,0.024666191,0.029989242,0.020534023,0.014071275,0.023418906,0.021589172,0.025330101,0.023121907,0.011660946,0.019056296,0.01043842,0.010267095,0.01631776,0.023732924,0.012929331,0.016280233,0.010792511,0.023792753,0.025179696,0.026877285,0.014452843,0.01520442,0.021477848,0.023673969,0.012283746,0.025380844,0.022271765,0.014331724,0.012653931,0.029302572,0.021634816,0.017510767,0.025928235,0.02034474,0.019871061,0.024752387,0.019568778,0.023603676,0.01765477,0.011041624,0.026402718,0.01821056,0.020696465,0.018555309,0.011894618,0.026935991,0.014650442,0.013979372,0.023546586,0.016330681,0.018826425,0.018783265,0.010959536,0.028713941,0.014240587,0.01396819,0.018624023,0.018512988,0.026638907,0,0.021150292,0.027495275,0.027406607,0.013194705,0.028769596,0.010493289,0.010933491,0.021311167,0.012429629,0.013979765,0.016035996,0.029208274,0.017980084,0.015056786,0.018012657,0.023687346,0.02827475,0.028693308,0.027676856,0.025652218,0.01653907,0.02283635,0.021120619,0.019084414,0.016149803,0.015546976,0.013435709,0.027155649,0.029618288,0.01498634,0.012287321,0.013415909,0.011774914,0.029218791,0.014924746,0.057452537,0.051211481,0.032129626,0.036914406,0.081197455
cloudlet-74,0.026059782,0.015169309,0.029772561,0.028348448,0.029494779,0.01258445,0.029095676,0.024159781,0.012055114,0.026835348,0.018842816,0.025916489,0.024631796,0.017336881,0.019108229,0.018085289,0.014354808,0.016899375,0.023808402,0.012302998,0.021004206,0.026053823,0.026159218,0.022744208,0.020621481,0.016070451,0.011884681,0.026126209,0.027369143,0.023520336,0.014691518,0.02026533,0.014940435,0.025889982,0.017860354,0.023321557,0.012199932,0.022543891,0.028245591,0.022215901,0.024239738,0.028240328,0.024542497,0.023177695,0.029664881,0.017440639,0.010371441,0.019976615,0.027675388,0.016812639,0.024545601,0.016116888,0.014391481,0.010613725,0.015829887,0.016118824,0.01687219,0.019049555,0.017565227,0.017985429,0.025406617,0.013239265,0.018723759,0.014049557,0.019910976,0.022078366,0.022276903,0.020619674,0.024643447,0.026075612,0.029199655,0.02818999,0.026952785,0.021150292,0,0.028071205,0.021524638,0.026880997,0.019953473,0.012636382,0.020166548,0.024641276,0.016186829,0.022485719,0.011797277,0.028511152,0.01892953,0.025680036,0.011423839,0.029224859,0.026856134,0.023478447,0.017721842,0.021018825,0.029245475,0.010880835,0.019130576,0.013718092,0.027749422,0.015358778,0.015135989,0.029788959,0.022877783,0.014365823,0.027454684,0.02804648,0.022565327,0.02991402,0.017230925,0.03591603,0.056712227,0.040804454,0.056911855,0.07536914
cloudlet-75,0.027000895,0.013453356,0.020405541,0.011411547,0.015360875,0.021952992,0.020390629,0.014101485,0.028273466,0.015931763,0.011178932,0.012169,0.012032168,0.025785362,0.017419475,0.010351382,0.01146526,0.025498445,0.010182683,0.019175943,0.023016907,0.012540393,0.017915061,0.027954044,0.012587426,0.010920041,0.016048615,0.012625075,0.02848732,0.012446381,0.015512182,0.017218087,0.025426115,0.025714875,0.020020795,0.02873392,0.014148405,0.014936709,0.014773054,0.014410856,0.023145966,0.021450932,0.025065443,0.027621963,0.023816149,0.029607122,0.022336399,0.014062441,0.028503218,0.025678844,0.017281851,0.023420466,0.02205068,0.023565834,0.024937868,0.013385173,0.011809058,0.014265515,0.015004953,0.022630554,0.018484977,0.017442071,0.012192415,0.027324234,0.020783843,0.012894001,0.02599018,0.021745234,0.010489761,0.027318696,0.02702928,0.017754977,0.011442819,0.027495275,0.028071205,0,0.027331434,0.016488564,0.013009105,0.029426929,0.010842162,0.024275221,0.022080439,0.024110439,0.025457294,0.029903115,0.014810232,0.013779241,0.012282041,0.028854923,0.014810371,0.029329037,0.020521255,0.018841484,0.021594563,0.02265891,0.011392694,0.026586677,0.011641327,0.020075691,0.021105005,0.027927321,0.014491189,0.015386043,0.017181549,0.027721475,0.022922264,0.018546342,0.020307009,0.037555007,0.042251268,0.032063673,0.050604046,0.071174815
cloudlet-76,0.02015095,0.025815187,0.024854527,0.011670162,0.025342618,0.014153953,0.028377508,0.013681221,0.029324298,0.01184998,0.012861974,0.022041245,0.017579896,0.01400851,0.017818475,0.023628361,0.024339543,0.023138613,0.018605632,0.028509686,0.011518337,0.029645006,0.015886727,0.020515902,0.028702542,0.023797179,0.012087436,0.025835181,0.014708754,0.019667145,0.024257149,0.017197867,0.028526715,0.026468563,0.021584023,0.020227253,0.012866586,0.010796381,0.012786523,0.020660645,0.017066675,0.014457545,0.023701907,0.026398877,0.017777736,0.026899728,0.018614729,0.016721277,0.015625161,0.018686464,0.010216112,0.012507064,0.013960491,0.023033428,0.012557204,0.025932997,0.021848869,0.026112063,0.018957862,0.015871037,0.027599185,0.013643125,0.012554289,0.026088694,0.021428842,0.021244135,0.021016988,0.017358613,0.026265212,0.029061147,0.028943079,0.021712882,0.024221017,0.027406607,0.021524638,0.027331434,0,0.020036422,0.014217896,0.029849645,0.015237846,0.015333684,0.029691103,0.015107848,0.026881278,0.01066953,0.024386899,0.010040668,0.021613983,0.0231488,0.018252094,0.013973174,0.015213163,0.012184954,0.020012646,0.013203984,0.011654132,0.013976972,0.025121988,0.013878086,0.01944184,0.02825435,0.020695037,0.019751512,0.021136474,0.018415529,0.018988825,0.019827693,0.011301108,0.054912415,0.053785925,0.034052635,0.051477071,0.083624443
cloudlet-77,0.022941016,0.019441544,0.011317419,0.025932835,0.010802559,0.019381678,0.016281947,0.02103965,0.022862683,0.010273485,0.011741643,0.025119483,0.020479625,0.024077639,0.011500276,0.026356698,0.016696765,0.018613657,0.02408372,0.021688726,0.016762152,0.010861001,0.018918642,0.011744788,0.028566959,0.024178272,0.024233385,0.01545375,0.011321326,0.018193549,0.023563986,0.02734173,0.012446255,0.014435334,0.020970928,0.028919018,0.012445328,0.028214963,0.026419865,0.017059724,0.015430203,0.027837761,0.012252224,0.026906521,0.029009011,0.025911609,0.029269241,0.024586734,0.011406892,0.024338011,0.02667566,0.025904931,0.025973106,0.024512147,0.013976948,0.021181085,0.013639293,0.017324816,0.014896567,0.013532287,0.0124286,0.023750559,0.013477491,0.028149882,0.01977558,0.026122676,0.020754787,0.023502819,0.0282019,0.01263725,0.016733791,0.011901906,0.027803049,0.013194705,0.026880997,0.016488564,0.020036422,0,0.015890482,0.019693805,0.011627638,0.022411903,0.015811183,0.014926637,0.013383639,0.021802646,0.0192689,0.02238382,0.013856665,0.014887901,0.015137186,0.029047853,0.029229185,0.026646544,0.018946289,0.017221529,0.019641145,0.011893114,0.012370249,0.011230249,0.010772029,0.010020005,0.029759894,0.017399543,0.018503202,0.011619775,0.010424872,0.029796215,0.012955043,0.050994148,0.045891314,0.043955729,0.043831973,0.071463047
cloudlet-78,0.013378812,0.0149325,0.014465595,0.026461271,0.015189486,0.014547428,0.022266365,0.023366212,0.02808711,0.021181517,0.027362727,0.028630094,0.021972533,0.022528579,0.023540905,0.010697235,0.014918289,0.02097532,0.02172846,0.021208129,0.022783005,0.014737578,0.026834394,0.01261196,0.025282346,0.015693751,0.012568315,0.029997333,0.023656288,0.011403797,0.010833522,0.022412856,0.018763876,0.026399874,0.020042763,0.023109326,0.025253067,0.02355735,0.027584322,0.020420431,0.017394632,0.010202522,0.015670014,0.021409059,0.015235523,0.015586109,0.016925549,0.018941432,0.025918508,0.026449176,0.02633765,0.02951146,0.014331269,0.025630846,0.019551218,0.013922849,0.02968959,0.015014788,0.014013719,0.025846685,0.020225656,0.018584139,0.019092913,0.01430732,0.026843876,0.013952171,0.014047914,0.0153096,0.01842308,0.011458661,0.028612497,0.025105585,0.016385314,0.028769596,0.019953473,0.013009105,0.014217896,0.015890482,0,0.012780396,0.02852054,0.017635172,0.027372974,0.028834033,0.026586704,0.025220988,0.014441834,0.027562952,0.017719416,0.013450095,0.029868228,0.012185133,0.025504444,0.013041323,0.023257042,0.012736229,0.018884528,0.010561948,0.028822569,0.019401949,0.021357099,0.012664199,0.019088435,0.025101576,0.019349024,0.018560256,0.023146406,0.010273896,0.018383755,0.03556241,0.055147911,0.031572347,0.035043771,0.071763164
cloudlet-79,0.021895848,0.025201605,0.028826761,0.010601201,0.027560406,0.012632954,0.024915585,0.027542999,0.014938242,0.025905972,0.011026511,0.025535856,0.016430694,0.017943665,0.016444792,0.017177137,0.028012018,0.021273235,0.021860991,0.022370094,0.01142607,0.020921164,0.013500847,0.023153421,0.023707139,0.026198763,0.020374276,0.011050744,0.012319019,0.015067781,0.017361418,0.01013157,0.021335277,0.023310784,0.013045025,0.029072882,0.024337607,0.017391224,0.010514897,0.023733218,0.013088051,0.024673202,0.011811483,0.018098734,0.027534782,0.017581162,0.012242166,0.015933398,0.012340043,0.019314842,0.019495159,0.018063143,0.027872757,0.017895025,0.014292347,0.02094641,0.029487206,0.022600726,0.024263811,0.011031246,0.017913109,0.012268671,0.010793179,0.026371698,0.015711309,0.028461024,0.029774363,0.012073961,0.020003214,0.018167522,0.021536631,0.029365363,0.020061018,0.010493289,0.012636382,0.029426929,0.029849645,0.019693805,0.012780396,0,0.02266931,0.018470903,0.019739796,0.015671166,0.020408863,0.021585374,0.024248614,0.018878986,0.011296182,0.017149142,0.016099274,0.028245511,0.026967029,0.024883742,0.027079782,0.029446803,0.010101509,0.012631182,0.025825079,0.026898086,0.026124822,0.023016993,0.026627404,0.017353131,0.016319967,0.027807933,0.020390867,0.014420567,0.026026401,0.044279559,0.058585006,0.058734692,0.05274998,0.066872245
cloudlet-80,0.012602939,0.010240269,0.022953611,0.023836734,0.021198525,0.02336916,0.025465529,0.024705867,0.019799042,0.012494525,0.017652313,0.01576604,0.020892563,0.0147079,0.029782802,0.019673238,0.015549546,0.010985573,0.017769811,0.021487582,0.029011337,0.018319426,0.01059714,0.01041435,0.019261878,0.012045461,0.014608264,0.017889241,0.013004587,0.012992223,0.022799371,0.012303902,0.027939083,0.023700212,0.018294645,0.029359139,0.022830058,0.010717281,0.01034177,0.028849661,0.027583268,0.025853944,0.018450849,0.013625574,0.014391249,0.018286402,0.025710049,0.024542289,0.01798406,0.011524012,0.015846465,0.01640189,0.018117974,0.024511837,0.010260824,0.024205412,0.020657697,0.024517798,0.011049845,0.026476908,0.01495539,0.010957887,0.013940184,0.022986561,0.024702374,0.023941778,0.021093086,0.027891531,0.027027081,0.029075093,0.017898993,0.016129606,0.010335483,0.010933491,0.020166548,0.010842162,0.015237846,0.011627638,0.02852054,0.02266931,0,0.02035085,0.012097736,0.013742602,0.015790615,0.010964625,0.014082758,0.025385183,0.014197745,0.028928808,0.027394362,0.02625,0.010577096,0.028310025,0.024985022,0.0187377,0.027956574,0.010587238,0.026225284,0.016228188,0.027857157,0.02625594,0.014654038,0.025606872,0.023117428,0.014178915,0.027124665,0.01925967,0.012490019,0.037718836,0.049568597,0.030054788,0.032732236,0.085768348
cloudlet-81,0.014878358,0.018007035,0.025358551,0.027951551,0.021081808,0.01130459,0.016376172,0.022188627,0.010954153,0.026402706,0.013455847,0.0275477,0.014921473,0.0244056,0.018624529,0.028779366,0.011664478,0.02183142,0.019820521,0.020591445,0.018003354,0.022491699,0.028370004,0.011346857,0.022510433,0.024004531,0.015358925,0.022893353,0.010475803,0.019891799,0.019496065,0.014399222,0.024823633,0.010339677,0.022598283,0.019260541,0.022674654,0.029955534,0.020489048,0.018461911,0.02047288,0.019233276,0.016886584,0.021214061,0.011942322,0.027943069,0.015768052,0.024258083,0.012612093,0.023290294,0.023731391,0.014917461,0.012245969,0.023442486,0.018036574,0.029795505,0.022235119,0.027901918,0.028293196,0.020957151,0.028860373,0.010205398,0.020171482,0.014500547,0.02530306,0.015561753,0.018048929,0.012615205,0.015381107,0.026291384,0.020164981,0.029539943,0.020209724,0.021311167,0.024641276,0.024275221,0.015333684,0.022411903,0.017635172,0.018470903,0.02035085,0,0.023259404,0.022496047,0.027772316,0.017191994,0.016147213,0.028826869,0.028202338,0.025771935,0.019333313,0.025048682,0.012332861,0.010605653,0.010872609,0.022061732,0.010896289,0.025367387,0.014407644,0.02249913,0.028121213,0.023331107,0.020736318,0.015603949,0.016512682,0.018912739,0.01586994,0.011597036,0.015829392,0.0393206,0.037391467,0.052266557,0.046352144,0.088635918
cloudlet-82,0.029704414,0.015929396,0.026601855,0.015644256,0.021364283,0.025420844,0.017360232,0.011562707,0.028684157,0.014256688,0.010134671,0.024237523,0.016446429,0.02477612,0.02851306,0.019195705,0.020758016,0.021951221,0.023936913,0.029027456,0.021742872,0.017680578,0.026951822,0.014588645,0.016866765,0.020074459,0.020939844,0.020566473,0.012172771,0.014780483,0.0237861,0.015709225,0.02333481,0.011433899,0.026623255,0.025618686,0.016190514,0.022476736,0.015613968,0.021726429,0.017293555,0.023875244,0.012672795,0.02392284,0.029029523,0.017675188,0.01409545,0.02628043,0.010968312,0.014869755,0.022254717,0.025410583,0.019379905,0.023714926,0.014838723,0.019215627,0.010219341,0.023412386,0.018548692,0.010145677,0.027390554,0.025990161,0.02973969,0.011542441,0.017727683,0.020246333,0.0131793,0.018249781,0.016886359,0.010781354,0.011915548,0.023393493,0.016216382,0.012429629,0.016186829,0.022080439,0.029691103,0.015811183,0.027372974,0.019739796,0.012097736,0.023259404,0,0.028557951,0.029040982,0.028144229,0.018742252,0.017649756,0.024407455,0.021597564,0.023864087,0.026135769,0.016056038,0.023655794,0.028890074,0.02715678,0.028456284,0.015536082,0.026040991,0.02129762,0.013163808,0.014280929,0.028835618,0.024379042,0.017413671,0.023385165,0.028117206,0.027606536,0.018986326,0.033743107,0.037048393,0.050709492,0.045234289,0.071248345
cloudlet-83,0.014178005,0.017926876,0.014946722,0.026040998,0.012551554,0.023632581,0.0249372,0.013569435,0.028297279,0.019489261,0.011319506,0.013223373,0.021883084,0.021736378,0.013124562,0.015416611,0.028659293,0.020407019,0.024983906,0.022726393,0.014507365,0.021918992,0.011143022,0.014171939,0.026883158,0.018101863,0.011274542,0.016145291,0.01428511,0.027663976,0.01882679,0.020031722,0.013369161,0.01620113,0.012897051,0.023217061,0.022248609,0.019071251,0.027997846,0.014964519,0.010958526,0.027807076,0.012588407,0.021553677,0.025630746,0.015211474,0.016872461,0.026109527,0.021616859,0.026877739,0.023117311,0.027709545,0.012613029,0.017599801,0.027628134,0.021642002,0.027781902,0.019984997,0.022515315,0.028098799,0.026933221,0.019554655,0.027521538,0.010121346,0.015016216,0.015715453,0.027429264,0.023278085,0.021493227,0.011207125,0.018948131,0.029337485,0.027605417,0.013979765,0.022485719,0.024110439,0.015107848,0.014926637,0.028834033,0.015671166,0.013742602,0.022496047,0.028557951,0,0.015508912,0.020215318,0.021387816,0.028071429,0.015040468,0.01790718,0.024304523,0.013472067,0.016653011,0.02710209,0.012525318,0.01220686,0.013699079,0.014327415,0.017531663,0.018774754,0.015361498,0.015367649,0.019009105,0.013725083,0.015862032,0.023747573,0.028829107,0.028063387,0.015905254,0.043236083,0.047639593,0.03863122,0.044319781,0.074880141
cloudlet-84,0.023325905,0.021535024,0.010928494,0.012750805,0.029983789,0.021939576,0.012712969,0.017826161,0.010994497,0.024928204,0.017828937,0.014143761,0.021052408,0.01530551,0.012438179,0.028521533,0.027427141,0.020851451,0.017913338,0.024064417,0.012565528,0.01533366,0.01743767,0.017244745,0.012020226,0.026997927,0.021883149,0.011797726,0.024695309,0.011836762,0.029271727,0.011749581,0.011559377,0.012752362,0.012847242,0.021774711,0.026261818,0.020671741,0.011633059,0.012082237,0.016498085,0.021738149,0.014323256,0.017161118,0.01850494,0.015894344,0.022452765,0.012966985,0.018726817,0.026489677,0.012014574,0.01551273,0.016479592,0.027984335,0.024039735,0.025328785,0.029348222,0.019390541,0.024128568,0.026887945,0.019089839,0.024781866,0.018519141,0.019843491,0.019974079,0.02901824,0.020001725,0.029808264,0.02377756,0.016775664,0.020835605,0.020406272,0.016059582,0.016035996,0.011797277,0.025457294,0.026881278,0.013383639,0.026586704,0.020408863,0.015790615,0.027772316,0.029040982,0.015508912,0,0.026625989,0.021221936,0.020387405,0.028322934,0.021310685,0.012286748,0.026066164,0.013073626,0.02113506,0.024806206,0.022101821,0.011965058,0.025072229,0.029090599,0.029219454,0.029696785,0.029775446,0.020948677,0.022556805,0.013087452,0.014817478,0.018197404,0.019500384,0.022598677,0.058917302,0.055608902,0.034851995,0.035542353,0.08696529
cloudlet-85,0.015680777,0.021866557,0.016952415,0.019716287,0.013039632,0.015628926,0.010760644,0.013975201,0.023143146,0.02551539,0.027986138,0.025233664,0.027905754,0.024457697,0.014995031,0.028464778,0.021385848,0.022752971,0.016532906,0.022953726,0.013354728,0.028047191,0.010437806,0.011242164,0.014872469,0.01379059,0.02004043,0.014375676,0.011474367,0.029859449,0.019982074,0.025478787,0.019356749,0.026480132,0.012528584,0.015186011,0.017861086,0.01315765,0.010931214,0.01708627,0.017590537,0.018002413,0.023982961,0.019091928,0.017653169,0.029665269,0.011641574,0.027522622,0.02781128,0.014032309,0.015438132,0.014697945,0.021726395,0.02089734,0.019362691,0.027961948,0.026024678,0.012021323,0.027016221,0.028316362,0.016567632,0.011304481,0.029040634,0.020218305,0.028098139,0.020238208,0.021186434,0.01060218,0.026342046,0.017370274,0.017850117,0.014814351,0.022680638,0.029208274,0.028511152,0.029903115,0.01066953,0.021802646,0.025220988,0.021585374,0.010964625,0.017191994,0.028144229,0.020215318,0.026625989,0,0.018375877,0.024504274,0.02649812,0.013707874,0.025330166,0.02145068,0.026291094,0.011844809,0.013223436,0.022566474,0.017063721,0.017096652,0.021492733,0.017864154,0.016133525,0.016213526,0.018305438,0.010547214,0.027006658,0.025738441,0.029824985,0.010717361,0.025946449,0.054264393,0.034986076,0.036826782,0.053802161,0.072418537
